"",transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,fraud_type,customer_scammed,bank_to,bank_from,factor_increase,newAmount
11654,Haven Holidays,Holiday,Holiday,275.13641100061807,non-fraud,2024-02-11T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,501.1258096660766
2966,Electronics Store Purchase - Tech Haven,Electronics,Electronics,493.74960911930407,non-fraud,2024-02-07T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,899.3018108448912
6654,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,166.86447806200036,non-fraud,2024-02-15T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,303.9223211832161
4181,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,12.78207643369025,non-fraud,2024-02-17T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,23.280918649594195
1627,H&M - Clothing Purchase,Shopping,Shopping,19.298353566451844,non-fraud,2024-02-12T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,35.149484653954694
34905,Ross Dress for Less - Bargain Shopping,Shopping,Shopping,78.29937023097744,non-fraud,2024-02-26T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,142.61229606304025
5421,Cotton On - Affordable Clothing,Shopping,Shopping,41.83365142120632,non-fraud,2024-02-15T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,76.19464964124046
15952,Clothing Store Purchase - Fashion World,Shopping,Shopping,45.197761377977976,non-fraud,2024-02-10T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,82.32194598766667
1313,Interest Earned - Savings Account,Interest,Interest,2.3467846090194038,non-fraud,2024-02-11T00:00:00.000000000,32,income,none,0,bank_C,bank_D,1.8213721980437945,4.274368241665019
1317,Interest Earned - Savings Account,Interest,Interest,1.3063382306364169,non-fraud,2024-02-26T00:00:00.000000000,32,income,none,0,bank_C,bank_C,1.8213721980437945,5.306338230636417
1400,Vue,Entertainment,Entertainment,4.940193544766626,non-fraud,2024-02-19T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,8.997931175393354
949,Cinemacity,Entertainment,Entertainment,13.941981470332024,non-fraud,2024-02-11T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,25.39353743570449
3615,Vue,Entertainment,Entertainment,17.255995860737094,non-fraud,2024-02-17T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,31.429591110305342
639,DesignMyNight ,Entertainment,Entertainment,20.616252312403628,non-fraud,2024-02-23T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,37.549868789668054
3234,Art Gallery and Museum ,Entertainment,Entertainment,20.770392516608513,non-fraud,2024-02-06T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,37.830615472207626
27,Art Gallery and Museum ,Entertainment,Entertainment,10.943954498546972,non-fraud,2024-02-03T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,19.93301446030977
4476,Paycheck Deposit - ABC Inc.,Income,Income,1650.6026697178215,non-fraud,2024-02-23T00:00:00.000000000,32,income,none,0,bank_C,bank_C,1.8213721980437945,3006.3618126409037
3660,Monthly rent ,Housing,Housing,700.8022919226236,non-fraud,2024-02-02T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,1276.4218108332377
726,AJ Bells ,Investment,Investment,46.56190218519122,non-fraud,2024-02-13T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,84.8065541281419
927,Trading 212,Investment,Investment,107.9058499536311,non-fraud,2024-02-08T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,196.53671511182895
37311,Walmart - Household Supplies,Groceries,Groceries,11.036438621069905,non-fraud,2024-02-27T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,20.101462469833518
28458,Grocery Shopping - Neighborhood Store,Groceries,Groceries,25.167241841552915,non-fraud,2024-02-24T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,45.83891459164899
12744,Aldi,Groceries,Groceries,30.05348631484783,non-fraud,2024-02-22T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,54.73858442815349
23260,Piggly Wiggly,Groceries,Groceries,15.275294236704296,non-fraud,2024-02-20T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,27.821996239671808
26645,Marks & Spencer,Groceries,Groceries,12.35819087212681,non-fraud,2024-02-25T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,22.508865272610365
4388,Transfer from Savings to Current,Transfers,Transfers,221.6613206568377,non-fraud,2024-02-22T00:00:00.000000000,32,income,none,0,bank_C,bank_B,1.8213721980437945,403.7277668260348
8878,Transfer to Vacation Fund,Transfers,Transfers,320.9276121647849,non-fraud,2024-02-20T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,584.5286303815207
14053,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,147.24243006671827,non-fraud,2024-02-12T00:00:00.000000000,32,income,none,0,bank_C,bank_D,1.8213721980437945,268.18326849592836
2384,Transfer from Savings to Current,Transfers,Transfers,98.54568605328934,non-fraud,2024-02-17T00:00:00.000000000,32,income,none,0,bank_C,bank_C,1.8213721980437945,179.4883728146133
7911,Transfer to Vacation Fund,Transfers,Transfers,181.6619376656695,non-fraud,2024-02-19T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,330.8740027070153
16283,Transfer from Savings to Current,Transfers,Transfers,126.95372568825,non-fraud,2024-02-05T00:00:00.000000000,32,income,none,0,bank_C,bank_B,1.8213721980437945,231.22998640665685
282,Loans company ,Loan Payment,Loan Payment,61.57515807474721,non-fraud,2024-02-05T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,112.15128100749642
7595,Old Navy - Family Apparel,Online Shopping,Online Shopping,90.48029986826865,non-fraud,2024-02-02T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,164.7983026507301
7884,Ebay ,Online Shopping,Online Shopping,8.539367312950736,non-fraud,2024-02-10T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,15.553366212692413
6869,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,123.4431825374837,non-fraud,2024-02-20T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,224.83598071181802
1819,Aliexpress,Online Shopping,Online Shopping,85.43220818055859,non-fraud,2024-02-02T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,155.60384879755904
7450,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,39.75661216954546,non-fraud,2024-02-14T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,72.41158809401969
14296,Ramsay Healthcare,Healthcare,Healthcare,76.02965572406049,non-fraud,2024-03-29T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,138.478301162645
14080,Practice Plus Group,Healthcare,Healthcare,17.80319358566444,non-fraud,2024-03-17T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,32.42624183332083
1612,Sanctuary spa,Personal care,Personal care,5.811085698524238,non-fraud,2024-03-22T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,10.58414993174195
3237,Superdrug ,Personal care,Personal care,6.809143520750881,non-fraud,2024-03-23T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,12.401984701185693
2840,Rituals ,Personal care,Personal care,4.423823860680256,non-fraud,2024-03-21T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,8.057429788885782
4486,Manning Books ,Personal care,Personal care,9.14822111956004,non-fraud,2024-03-05T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,16.66231560872373
9283,NSPCC (National Society for the Prevention of Cruelty to Children),Charity,Charity,3.576052737553377,non-fraud,2024-03-09T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,6.513323034918122
8081,Guide Dogs,Charity,Charity,9.302361323764927,non-fraud,2024-03-02T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,16.943062291263306
17539,Magnet Kitchens,Home Improvement,Home Improvement,143.69335186490073,non-fraud,2024-03-08T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,261.7190761304546
11317,The Moonlit Martini,Dining Out,bars,8.570195353791714,non-fraud,2024-03-11T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,15.60951554920033
3137,The Rusty Nail,Dining Out,bars,9.91121513037423,non-fraud,2024-03-18T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,18.052011687294627
4990,Gas Station - Fuel Purchase,Transportation,Fuel,24.916764009719973,non-fraud,2024-03-26T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,45.38270123252218
7963,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,18.577748111793998,non-fraud,2024-03-14T00:00:00.000000000,32,spending,none,0,nan,bank_C,1.8213721980437945,33.83699391308219
3095,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,0.5510512300324708,non-fraud,2024-03-21T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,4.551051230032471
570,Fred. Olsen Cruise Lines,Holiday,Holiday,117.51263818070068,non-fraud,2024-03-06T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,214.0342521011079
5569,RS Components,Electronics,Electronics,163.0495080079294,non-fraud,2024-03-16T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,296.97384079036163
8680,Richer Sounds,Electronics,Electronics,173.97419498095078,non-fraud,2024-03-17T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,316.871761915354
3016,Credit Card Payment - American Express **** 6789,Credit Card Payment,Credit Card Payment,151.75873804992145,non-fraud,2024-03-14T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,276.40914629433786
252,Topshop - Affordable Style,Shopping,Shopping,10.180960487732783,non-fraud,2024-03-06T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,18.54331838173888
377,Savings Account Interest - October,Interest,Interest,1.287070705110806,non-fraud,2024-03-23T00:00:00.000000000,32,income,none,0,bank_C,bank_C,1.8213721980437945,5.287070705110806
2279,Art Gallery and Museum ,Entertainment,Entertainment,17.03634606974513,non-fraud,2024-03-30T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,31.029527087686443
852,Art Gallery and Museum ,Entertainment,Entertainment,16.635581538812424,non-fraud,2024-03-27T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,30.299585713083555
2656,Cinemacity,Entertainment,Entertainment,10.570164503350123,non-fraud,2024-03-25T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,19.252203755151307
143,Art Gallery and Museum ,Entertainment,Entertainment,13.479560857717361,non-fraud,2024-03-07T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,24.551297388085764
2471,Vanguard ,Investment,Investment,79.99876598233632,non-fraud,2024-03-26T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,145.70752823803903
35544,Save Mart Supermarkets,Groceries,Groceries,38.38476435212197,non-fraud,2024-03-17T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,69.91294261941748
6957,Save Mart Supermarkets,Groceries,Groceries,15.275294236704296,non-fraud,2024-03-08T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,27.821996239671808
10545,Transfer to Vacation Fund,Transfers,Transfers,95.8096974286526,non-fraud,2024-03-27T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,174.50511919953587
7862,Transfer to Emergency Fund,Transfers,Transfers,87.04682681960477,non-fraud,2024-03-29T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,158.54467029716108
8384,Transfer to Emergency Fund,Transfers,Transfers,250.88244986897908,non-fraud,2024-03-22T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,456.9503191684745
8805,Transfer to Emergency Fund,Transfers,Transfers,47.01276228249052,non-fraud,2024-03-24T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,85.62773817457015
4030,Loans company ,Loan Payment,Loan Payment,40.62365081819795,non-fraud,2024-03-17T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,73.99078818330479
2724,Online Retailer - Electronics Purchase,Online Shopping,Online Shopping,45.65247498038239,non-fraud,2024-03-26T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,83.1501487011584
4591,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,25.880140286000515,non-fraud,2024-03-19T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,47.13736799839452
6755,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,14.381281052315952,non-fraud,2024-03-02T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,26.19366548094228
4476,Paycheck Deposit - ABC Inc.,Income,Income,1650.6026697178215,non-fraud,2024-03-29T00:00:00.000000000,32,income,none,0,bank_C,bank_C,1.8213721980437945,3006.3618126409037
3660,Monthly rent ,Housing,Housing,700.8022919226236,non-fraud,2024-03-01T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,1276.4218108332377
11105,Orthopedic,Healthcare,Healthcare,13.009433234892457,non-fraud,2024-04-16T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,23.695020006340066
13550,Palantir,Healthcare,Healthcare,10.54704347271939,non-fraud,2024-04-29T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,19.21009175277037
3996,Manning Books ,Personal care,Personal care,9.814877502746176,non-fraud,2024-04-06T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,17.876545010707392
3747,Boots ,Personal care,Personal care,12.458382004859986,non-fraud,2024-04-27T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,22.69135061626109
323,Waterstones ,Personal care,Personal care,8.631851435473669,non-fraud,2024-04-08T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,15.721814222216159
3891,Sallys,Personal care,Personal care,6.982551250481379,non-fraud,2024-04-08T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,12.717824719042714
485,Superdrug ,Personal care,Personal care,8.874622257096366,non-fraud,2024-04-10T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,16.163990247215988
14982,Help for Heroes,Charity,Charity,6.292773836664509,non-fraud,2024-04-19T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,11.461483314678118
1318,WWF-UK (World Wide Fund for Nature),Charity,Charity,5.888155800626681,non-fraud,2024-04-06T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,10.724523273011735
16583,Howdens,Home Improvement,Home Improvement,85.32045653251005,non-fraud,2024-04-08T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,155.40030745271784
18808,Howdens,Home Improvement,Home Improvement,179.5386563527472,non-fraud,2024-04-14T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,327.0067171550327
18599,Second Cup,Dining Out,cafes,2.1386953333428065,non-fraud,2024-04-25T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,3.895360220236593
10013,The Electric Eel,Dining Out,bars,15.968925155626286,non-fraud,2024-04-13T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,29.08535631109989
3271,First Bus,Transportation,Transportation,1.2832172000056838,non-fraud,2024-04-10T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,5.283217200005684
2054,Abellio Scotrail,Transportation,Transportation,7.337073720152619,non-fraud,2024-04-05T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,13.363542088883735
971,Abellio Scotrail,Transportation,Transportation,13.926567449911536,non-fraud,2024-04-13T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,25.365462767450534
5771,Virgin Trains,Transportation,Transportation,33.37135421035802,non-fraud,2024-04-04T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,60.78165676981782
3084,TFL,Transportation,Transportation,18.17313007575617,non-fraud,2024-04-09T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,33.1000338714158
1674,Abellio Scotrail,Transportation,Transportation,19.683704076964062,non-fraud,2024-04-13T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,35.85135136030363
4856,LNER,Transportation,Transportation,19.421665729815754,non-fraud,2024-04-20T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,35.37408199998635
4286,Gas Station - Fuel Purchase,Transportation,Fuel,17.182779263739775,non-fraud,2024-04-17T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,31.296236436099047
3725,Virgin Trains,Transportation,Transportation,4.9633145753973595,non-fraud,2024-04-24T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,9.040043177774292
6267,Fuel Purchase - Gas Station,Transportation,Fuel,16.462173809081925,non-fraud,2024-04-06T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,29.98374569522653
212,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,16.019020721992877,non-fraud,2024-04-15T00:00:00.000000000,32,spending,none,0,nan,bank_C,1.8213721980437945,29.17659898292526
2142,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,1.2562426642698286,non-fraud,2024-04-02T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,5.256242664269829
1415,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,3.082804084097739,non-fraud,2024-04-30T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,5.614933650791485
5849,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,4.732104269090029,non-fraud,2024-04-06T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,8.61892315396493
10517,Haven Holidays,Holiday,Holiday,260.27344181016184,non-fraud,2024-04-07T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,474.0548108021981
1596,Haven Holidays,Holiday,Holiday,86.98902424302796,non-fraud,2024-04-09T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,158.43939029120875
689,Richer Sounds,Electronics,Electronics,102.22578342868101,non-fraud,2024-04-25T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,186.19119986024563
3248,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,152.30208226974366,non-fraud,2024-04-12T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,277.39877835028983
17632,Topshop - Affordable Style,Shopping,Shopping,68.93920633063568,non-fraud,2024-04-11T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,125.56395376582459
24284,Zara - Clothing Purchase,Shopping,Shopping,84.4457108736473,non-fraud,2024-04-14T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,153.80707002930575
368,Interest Earned - Savings Account,Interest,Interest,2.0307971903993853,non-fraud,2024-04-14T00:00:00.000000000,32,income,none,0,bank_C,bank_B,1.8213721980437945,3.698837542458891
456,Paintball ,Entertainment,Entertainment,20.40430953162191,non-fraud,2024-04-21T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,37.163842101176144
1174,DesignMyNight ,Entertainment,Entertainment,19.16733439287769,non-fraud,2024-04-17T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,34.91084997379606
695,Cinemacity,Entertainment,Entertainment,24.26937515205945,non-fraud,2024-04-27T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,44.20356516585597
2014,Everyman cinema ,Entertainment,Entertainment,9.468062043285181,non-fraud,2024-04-28T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,17.24486497499335
613,Vue,Entertainment,Entertainment,3.8535051051221734,non-fraud,2024-04-14T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,7.018667063489356
4929,Vanguard ,Investment,Investment,148.78383210876714,non-fraud,2024-04-23T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,270.9907353213241
25826,Price Chopper,Groceries,Groceries,22.327208579077872,non-fraud,2024-04-07T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,40.66615696585733
32449,Gelson's Markets,Groceries,Groceries,12.415993448703643,non-fraud,2024-04-03T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,22.614145278562706
12165,Meijer,Groceries,Groceries,18.889882025308896,non-fraud,2024-04-01T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,34.40550594522483
11087,Save Mart Supermarkets,Groceries,Groceries,10.500801411457923,non-fraud,2024-04-08T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,19.125867748008496
11302,Morrisons,Groceries,Groceries,14.250261878741798,non-fraud,2024-04-26T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,25.95503080078364
3246,Transfer from Current to Savings,Transfers,Transfers,56.76983720865986,non-fraud,2024-04-15T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,103.39900317932519
8792,Transfer from Savings to Current,Transfers,Transfers,347.32412213487174,non-fraud,2024-04-28T00:00:00.000000000,32,income,none,0,bank_C,bank_E,1.8213721980437945,632.6064997664226
10045,Transfer to Vacation Fund,Transfers,Transfers,48.44241267649084,non-fraud,2024-04-04T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,88.23166365512469
12848,Transfer to Emergency Fund,Transfers,Transfers,16.223256492564353,non-fraud,2024-04-27T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,29.548588337290195
3016,Lease purchase ,Loan Payment,Loan Payment,73.57497297209767,non-fraud,2024-04-30T00:00:00.000000000,32,spending,none,0,bank_B,bank_C,1.8213721980437945,134.0074102432023
1105,Loans company ,Loan Payment,Loan Payment,108.24881190798699,non-fraud,2024-04-14T00:00:00.000000000,32,spending,none,0,bank_D,bank_C,1.8213721980437945,197.16137648047953
4255,CeX,Online Shopping,Online Shopping,39.30960557735129,non-fraud,2024-04-16T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,71.59742271465493
9868,Zara - Affordable Fashion,Online Shopping,Online Shopping,88.63447092291511,non-fraud,2024-04-01T00:00:00.000000000,32,spending,none,0,bank_E,bank_C,1.8213721980437945,161.4363611273187
1591,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,105.1082052473124,non-fraud,2024-04-26T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,191.44116282373568
9903,CeX,Online Shopping,Online Shopping,36.46957231487625,non-fraud,2024-04-20T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,66.42466508886328
4476,Paycheck Deposit - ABC Inc.,Income,Income,1650.6026697178215,non-fraud,2024-04-26T00:00:00.000000000,32,income,none,0,bank_C,bank_C,1.8213721980437945,3006.3618126409037
3660,Monthly rent ,Housing,Housing,700.8022919226236,non-fraud,2024-04-01T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,1276.4218108332377
156,Bulb,Utilities,Bills,19.830137270958705,non-fraud,2024-02-02T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,36.11806070871623
8059,SSE (Scottish and Southern Energy),Utilities,Bills,64.29958618406859,non-fraud,2024-02-02T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,117.11347862138341
156,Bulb,Utilities,Bills,19.830137270958705,non-fraud,2024-03-01T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,36.11806070871623
8059,SSE (Scottish and Southern Energy),Utilities,Bills,64.29958618406859,non-fraud,2024-03-01T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,117.11347862138341
156,Bulb,Utilities,Bills,19.830137270958705,non-fraud,2024-04-01T00:00:00.000000000,32,spending,none,0,bank_C,bank_C,1.8213721980437945,36.11806070871623
8059,SSE (Scottish and Southern Energy),Utilities,Bills,64.29958618406859,non-fraud,2024-04-01T00:00:00.000000000,32,spending,none,0,bank_A,bank_C,1.8213721980437945,117.11347862138341
8190,NHS,Healthcare,Healthcare,42.199046450483515,non-fraud,2024-02-17T00:00:00.000000000,33,spending,none,1,bank_E,bank_B,1.2927501959040653,54.55282556582731
9656,Pharmacy MYH,Healthcare,Healthcare,60.03995605020531,non-fraud,2024-02-05T00:00:00.000000000,33,spending,none,1,bank_A,bank_B,1.2927501959040653,77.61666494597439
2019,Health centre ,Healthcare,Healthcare,54.70979519131909,non-fraud,2024-02-06T00:00:00.000000000,33,spending,none,1,bank_C,bank_B,1.2927501959040653,70.72609845144903
4638,Body Shop,Personal care,Personal care,9.795237386235602,non-fraud,2024-02-23T00:00:00.000000000,33,spending,none,1,bank_B,bank_B,1.2927501959040653,12.662795049982899
5118,Sallys,Personal care,Personal care,8.825411902449899,non-fraud,2024-02-21T00:00:00.000000000,33,spending,none,1,bank_E,bank_B,1.2927501959040653,11.409052965826175
13726,The Royal British Legion,Charity,Charity,10.020236898473884,non-fraud,2024-02-15T00:00:00.000000000,33,spending,none,1,bank_D,bank_B,1.2927501959040653,12.953663213507257
13537,Ikea,Home Improvement,Home Improvement,114.21052827253956,non-fraud,2024-02-28T00:00:00.000000000,33,spending,none,1,bank_C,bank_B,1.2927501959040653,147.6456827986323
10999,Topps Tiles,Home Improvement,Home Improvement,107.89890402406219,non-fraud,2024-02-26T00:00:00.000000000,33,spending,none,1,bank_A,bank_B,1.2927501959040653,139.48632931494032
10521,BBQ Smokehouse,Dining Out,restaurants,15.245656605111252,non-fraud,2024-02-09T00:00:00.000000000,33,spending,none,1,bank_E,bank_B,1.2927501959040653,19.708825562943677
10847,Gloria Jean's,Dining Out,cafes,2.6107702023511132,non-fraud,2024-02-17T00:00:00.000000000,33,spending,none,1,bank_C,bank_B,1.2927501959040653,3.3750736905498977
101,Fuel Purchase - Gas Station,Transportation,Fuel,23.124518835386304,non-fraud,2024-02-05T00:00:00.000000000,33,spending,none,1,bank_C,bank_B,1.2927501959040653,29.89422625463289
282,Stagecoach,Transportation,Transportation,22.32926193868203,non-fraud,2024-02-21T00:00:00.000000000,33,spending,none,1,bank_C,bank_B,1.2927501959040653,28.866157745624385
3930,Gas Station - Fuel Purchase,Transportation,Fuel,38.46327868694099,non-fraud,2024-02-02T00:00:00.000000000,33,spending,none,1,bank_D,bank_B,1.2927501959040653,49.72341105765562
5637,Virgin Trains,Transportation,Transportation,26.988303562788545,non-fraud,2024-02-03T00:00:00.000000000,33,spending,none,1,bank_D,bank_B,1.2927501959040653,34.88913471791327
2131,First Bus,Transportation,Transportation,19.927974040828627,non-fraud,2024-02-11T00:00:00.000000000,33,spending,none,1,bank_D,bank_B,1.2927501959040653,25.761892345252335
